train_loss,epoch,step,val_loss,val_f1,train_f1
0.00010776420094771311,16,1699,,,
0.0001818265300244093,16,1709,,,
0.030024100095033646,16,1719,,,
0.0014804673846811056,16,1729,,,
0.0064925458282232285,16,1739,,,
4.621945845428854e-05,16,1749,,,
6.556317384820431e-05,16,1759,,,
0.00015525624621659517,16,1769,,,
0.00032574517535977066,16,1779,,,
,16,1784,0.45641252398490906,0.9742233753204346,
,16,1784,,,0.9983383417129517
0.00047806865768507123,17,1789,,,
0.0003339929389767349,17,1799,,,
0.006389741785824299,17,1809,,,
0.00014488610031548887,17,1819,,,
0.001510106143541634,17,1829,,,
0.0017197647830471396,17,1839,,,
0.0038872300647199154,17,1849,,,
0.00014530259068123996,17,1859,,,
0.0036108288913965225,17,1869,,,
0.0006981187616474926,17,1879,,,
0.00012862584844697267,17,1889,,,
,17,1889,0.40853652358055115,0.9704012274742126,
,17,1889,,,0.9982265830039978
0.0017975147347897291,18,1899,,,
2.333860493308748e-06,18,1909,,,
0.03534388169646263,18,1919,,,
0.0035353500861674547,18,1929,,,
0.007404753472656012,18,1939,,,
0.0007405560463666916,18,1949,,,
0.0005858314107172191,18,1959,,,
0.0022839719895273447,18,1969,,,
0.022734832018613815,18,1979,,,
0.0009469595970585942,18,1989,,,
,18,1994,0.3693070113658905,0.9725214242935181,
,18,1994,,,0.9973410367965698
0.0005190437659621239,19,1999,,,
0.00031703454442322254,19,2009,,,
0.0005571528454311192,19,2019,,,
0.06871490925550461,19,2029,,,
0.00023936496290843934,19,2039,,,
0.0007078985217958689,19,2049,,,
8.434853225480765e-05,19,2059,,,
2.5827255740296096e-05,19,2069,,,
0.008488050661981106,19,2079,,,
0.009330704808235168,19,2089,,,
4.23727306042565e-06,19,2099,,,
,19,2099,0.39046594500541687,0.9711412191390991,
,19,2099,,,0.9980048537254333
2.740945274126716e-05,20,2109,,,
0.00025906795053742826,20,2119,,,
0.00043763351277448237,20,2129,,,
0.005106405355036259,20,2139,,,
0.004250806290656328,20,2149,,,
0.0007405602373182774,20,2159,,,
0.00027715694159269333,20,2169,,,
0.002269473159685731,20,2179,,,
0.00362779526039958,20,2189,,,
0.0058451867662370205,20,2199,,,
,20,2204,0.4019199311733246,0.9718155860900879,
,20,2204,,,0.99844890832901
0.005513581447303295,21,2209,,,
0.0035469005815684795,21,2219,,,
0.009989427402615547,21,2229,,,
0.001689982251264155,21,2239,,,
0.0013837169390171766,21,2249,,,
0.0016271608183160424,21,2259,,,
0.0003065217169933021,21,2269,,,
0.00034442805917933583,21,2279,,,
0.0005537400720641017,21,2289,,,
3.5407849736657226e-06,21,2299,,,
0.0,21,2309,,,
,21,2309,0.4391320049762726,0.9719051718711853,
,21,2309,,,0.9987814426422119
1.5904128304100595e-05,22,2319,,,
0.0013729191850870848,22,2329,,,
0.001736664678901434,22,2339,,,
1.622338004381163e-06,22,2349,,,
0.00027602154295891523,22,2359,,,
0.008995071984827518,22,2369,,,
0.015791235491633415,22,2379,,,
1.489891656092368e-05,22,2389,,,
0.00022078682377468795,22,2399,,,
0.0001109683871618472,22,2409,,,
,22,2414,0.5144354701042175,0.9706655144691467,
,22,2414,,,0.9987809062004089
0.021055931225419044,23,2419,,,
0.007820196449756622,23,2429,,,
0.0018789608730003238,23,2439,,,
0.08369576185941696,23,2449,,,
4.675325908465311e-05,23,2459,,,
1.467725610382331e-06,23,2469,,,
9.315375791629776e-05,23,2479,,,
0.1691453456878662,23,2489,,,
0.00037360875285230577,23,2499,,,
0.026681851595640182,23,2509,,,
4.22642824560171e-06,23,2519,,,
,23,2519,0.47251012921333313,0.9671667814254761,
,23,2519,,,0.9976726174354553
0.005232597701251507,24,2529,,,
0.0238995011895895,24,2539,,,
0.49590837955474854,24,2549,,,
0.002686703810468316,24,2559,,,
0.03557419776916504,24,2569,,,
0.010733697563409805,24,2579,,,
0.051859356462955475,24,2589,,,
0.018190747126936913,24,2599,,,
0.01940753683447838,24,2609,,,
0.006191123742610216,24,2619,,,
,24,2619,0.6731920838356018,0.9696703553199768,
,24,2619,,,0.9936453104019165
