train_loss,epoch,step,val_loss,val_f1,train_f1
0.00016119173960760236,13,1449,,,
0.0026638242416083813,13,1459,,,
4.768370942542788e-08,13,1469,,,
,13,1469,0.27456754446029663,0.9742695093154907,
,13,1469,,,0.996889591217041
0.0025382968597114086,14,1479,,,
0.029567694291472435,14,1489,,,
0.014784741215407848,14,1499,,,
0.0028919815085828304,14,1509,,,
0.0013031790731474757,14,1519,,,
0.031354717910289764,14,1529,,,
0.0010602532420307398,14,1539,,,
0.010942649096250534,14,1549,,,
3.678276698337868e-05,14,1559,,,
0.002080559032037854,14,1569,,,
,14,1574,0.4068027138710022,0.9740344882011414,
,14,1574,,,0.9973345398902893
0.016831884160637856,15,1579,,,
0.0012999208411201835,15,1589,,,
0.004577500745654106,15,1599,,,
0.006070059724152088,15,1609,,,
0.02385425567626953,15,1619,,,
0.013341494835913181,15,1629,,,
0.003932364284992218,15,1639,,,
0.02917197346687317,15,1649,,,
0.025450462475419044,15,1659,,,
0.0020039291121065617,15,1669,,,
9.381373274663929e-06,15,1679,,,
,15,1679,0.3537774384021759,0.9747166633605957,
,15,1679,,,0.995555579662323
0.04789145663380623,16,1689,,,
0.00490871537476778,16,1699,,,
0.00023654410324525088,16,1709,,,
0.0002584772009868175,16,1719,,,
0.0012120725587010384,16,1729,,,
0.007080170325934887,16,1739,,,
0.0030083549208939075,16,1749,,,
9.050933294929564e-05,16,1759,,,
0.047163013368844986,16,1769,,,
0.03775428235530853,16,1779,,,
,16,1784,0.34674254059791565,0.9739663004875183,
,16,1784,,,0.9977792501449585
0.0012893779203295708,17,1789,,,
0.0038299993611872196,17,1799,,,
0.0032461483497172594,17,1809,,,
0.009617507457733154,17,1819,,,
0.0003451057127676904,17,1829,,,
0.030228298157453537,17,1839,,,
0.012652521952986717,17,1849,,,
0.0012944038026034832,17,1859,,,
0.00020753455464728177,17,1869,,,
0.002472772030159831,17,1879,,,
1.6927615433814935e-06,17,1889,,,
,17,1889,0.41781267523765564,0.9763848781585693,
,17,1889,,,0.9974458813667297
0.00013239299005363137,18,1899,,,
0.01969967409968376,18,1909,,,
8.6325264419429e-05,18,1919,,,
0.045162495225667953,18,1929,,,
0.0018044348107650876,18,1939,,,
0.00016135917394421995,18,1949,,,
0.014464948326349258,18,1959,,,
0.01698306016623974,18,1969,,,
0.0006736856885254383,18,1979,,,
0.006109846755862236,18,1989,,,
,18,1994,0.3289995789527893,0.974347710609436,
,18,1994,,,0.9975555539131165
0.005760801024734974,19,1999,,,
0.00028749488410539925,19,2009,,,
0.001440550317056477,19,2019,,,
0.023949839174747467,19,2029,,,
0.009928638115525246,19,2039,,,
0.004285935312509537,19,2049,,,
3.431633012951352e-05,19,2059,,,
0.004568618722259998,19,2069,,,
0.0026715013664215803,19,2079,,,
0.0008800321375019848,19,2089,,,
7.390954692709784e-07,19,2099,,,
,19,2099,0.5224471092224121,0.9731277823448181,
,19,2099,,,0.9982218146324158
0.004605621099472046,20,2109,,,
0.0015994261484593153,20,2119,,,
0.018450438976287842,20,2129,,,
0.030971942469477654,20,2139,,,
0.0012538180453702807,20,2149,,,
0.009037652984261513,20,2159,,,
0.00018319254741072655,20,2169,,,
3.826613465207629e-05,20,2179,,,
0.0020178300328552723,20,2189,,,
0.018964625895023346,20,2199,,,
,20,2204,0.28380104899406433,0.9757483005523682,
,20,2204,,,0.9965566992759705
0.0023945430293679237,21,2209,,,
0.021228725090622902,21,2219,,,
2.3965907530509867e-05,21,2229,,,
0.0010236769448965788,21,2239,,,
7.514424214605242e-05,21,2249,,,
0.0003067649668082595,21,2259,,,
0.007270885165780783,21,2269,,,
0.00019174281624145806,21,2279,,,
0.003279642667621374,21,2289,,,
0.0006601173081435263,21,2299,,,
6.536542059620842e-05,21,2309,,,
,21,2309,0.3029039204120636,0.9761121869087219,
,21,2309,,,0.9976674318313599
0.001980580622330308,22,2319,,,
0.001699812593869865,22,2329,,,
0.0005656052962876856,22,2339,,,
0.00027593335835263133,22,2349,,,
0.06475448608398438,22,2359,,,
0.001970350043848157,22,2369,,,
0.003338925540447235,22,2379,,,
0.01110247615724802,22,2389,,,
5.421760761237238e-06,22,2399,,,
2.225322532467544e-05,22,2409,,,
,22,2414,0.493849515914917,0.9747166633605957,
,22,2414,,,0.9980013370513916
0.0007444181828759611,23,2419,,,
2.158694769605063e-06,23,2429,,,
0.002978007309138775,23,2439,,,
0.009824756532907486,23,2449,,,
7.11984175723046e-05,23,2459,,,
0.0010393423726782203,23,2469,,,
3.877672861563042e-05,23,2479,,,
0.0038995177019387484,23,2489,,,
3.672717502922751e-05,23,2499,,,
0.00012685736874118447,23,2509,,,
1.0728833643725011e-07,23,2519,,,
,23,2519,0.459336519241333,0.9747419357299805,
,23,2519,,,0.9985560178756714
0.004481265787035227,24,2529,,,
0.0002887625014409423,24,2539,,,
0.015581687912344933,24,2541,,,
,24,2541,0.5255263447761536,0.9715155363082886,
,24,2541,,,0.9978517889976501
